,TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,IsQtyEstimated,AltQtyUnitCode,IsAltQtyEstimated,IsNetWgtEstimated,IsGrossWgtEstimated,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
77,C,A,20160101,2016,52,2016,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,13666180.61,0,False,True
78,C,A,20160101,2016,52,2016,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,1094836215.01,0,True,True
79,C,A,20160101,2016,52,2016,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,189994901.28,0,True,True
80,C,A,20160101,2016,52,2016,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,1351246380.342,0,True,True
81,C,A,20160101,2016,52,2016,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,208945638.363,0,True,True
82,C,A,20160101,2016,52,2016,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,42384264.794,0,False,True
83,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,335853968.944,0,False,True
84,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Meat of bovine animals, fresh or chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,376550244.547,0,False,True
85,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh/chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,476474.769,0,True,True
86,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,109954296.872,0,True,True
87,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat & offal (other than liver), of bovine animals, prepared/preserved, n.e.s.",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,44795473.831,0,True,True
88,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,376491263.586,0,False,True
89,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,47150408.306,0,False,True
90,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,425462060.178,0,False,True
91,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,34817239.306,0,False,True
92,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,1330801195.671,0,True,True
93,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,296027305.34300005,0,False,True
94,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,1642017487.531,0,False,True
95,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,205663365.723,0,False,True
96,C,A,20170101,2017,52,2017,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,55746400.329,0,False,True
97,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,453976480.225,0,False,True
98,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Meat of bovine animals, fresh or chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,358712992.0239999,0,False,True
99,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh/chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,110121.52,0,True,True
100,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,125262615.166,0,True,True
101,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat & offal (other than liver), of bovine animals, prepared/preserved, n.e.s.",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,47626444.036,0,True,True
102,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,273675903.19600004,0,False,True
103,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,8348515.363,0,False,True
104,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,287851382.202,0,False,True
105,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,2328466.588,0,False,True
106,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,596434658.746,0,True,True
107,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,540521629.227,0,False,True
108,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,2049691360.263,0,False,True
109,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,244794400.913,0,False,True
110,C,A,20180101,2018,52,2018,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,30068463.755,0,False,True
111,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,237304466.25,0,False,True
112,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Meat of bovine animals, fresh or chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,340252846.714,0,False,True
113,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh/chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,224171.73,0,True,True
114,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,130881951.606,0,True,True
115,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat & offal (other than liver), of bovine animals, prepared/preserved, n.e.s.",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,54639616.021,0,True,True
116,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,254175995.072,0,False,True
117,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,45129719.558,0,False,True
118,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,239553361.996,0,False,True
119,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,16722847.56,0,False,True
120,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,1042243964.885,0,True,True
121,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,423799152.678,0,False,True
122,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,1769793236.5089998,0,False,True
123,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,217653208.337,0,False,True
124,C,A,20190101,2019,52,2019,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,17562394.628000002,0,False,True
125,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,125098775.115,0,False,True
126,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Meat of bovine animals, fresh or chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,312837407.352,0,False,True
127,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh/chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,568384.8910000001,0,True,True
128,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,115202319.596,0,True,True
129,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat & offal (other than liver), of bovine animals, prepared/preserved, n.e.s.",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,50623174.372,0,True,True
130,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,263513510.154,0,False,True
131,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,72519395.574,0,False,True
132,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,445695625.643,0,False,True
133,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,10694318.84,0,False,True
134,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,911216417.648,0,True,True
135,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,331176176.748,0,False,True
136,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,1340221438.28,0,False,True
137,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,90251401.06599998,0,False,True
138,C,A,20200101,2020,52,2020,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,3078318.856,0,False,True
139,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,316720544.143,0,False,True
140,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Meat of bovine animals, fresh or chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,411446863.174,0,False,True
141,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh/chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,922790.105,0,True,True
142,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,174075516.644,0,True,True
143,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat & offal (other than liver), of bovine animals, prepared/preserved, n.e.s.",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,62352351.858,0,True,True
144,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,348200659.5580001,0,False,True
145,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,107732517.776,0,False,True
146,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,284610819.26100004,0,False,True
147,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,73603377.374,0,False,True
148,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,822059856.518,0,True,True
149,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,729445634.2179999,0,False,True
150,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,1777271448.0070002,0,False,True
151,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,150687146.002,0,False,True
152,C,A,20210101,2021,52,2021,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,6499610.32,0,False,True
153,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,211141668.22,0,False,True
154,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Meat of bovine animals, fresh or chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,459024225.343,0,False,True
155,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh/chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,1299722.56,0,True,False
156,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,172477539.719,0,True,True
157,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat & offal (other than liver), of bovine animals, prepared/preserved, n.e.s.",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,77745416.0,0,True,True
158,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,427884469.14,0,False,True
159,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,118410324.843,0,False,True
160,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,436000136.832,0,False,True
161,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,98145985.932,0,False,True
162,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,2065993923.935,0,True,True
163,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,685354297.271,0,False,True
164,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,2240302576.4370003,0,False,True
165,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,159429975.602,0,False,True
166,C,A,20220101,2022,52,2022,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,7826494.831,0,False,True
